latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
17.72356,75.17688,304.33,1.61,1.25,2026-01-02,0355,T,47,6.1NRT,292.6,7.9,D
17.6346,75.26987,304.02,1.58,1.24,2026-01-02,0355,T,44,6.1NRT,292.1,6.98,D
17.54462,75.62305,305.14,1.49,1.2,2026-01-02,0355,T,51,6.1NRT,293.58,6.71,D
17.47791,75.59473,304.62,1.49,1.21,2026-01-02,0355,T,48,6.1NRT,293.82,6.25,D
17.48836,75.23892,303.74,1.58,1.24,2026-01-02,0355,T,41,6.1NRT,292.54,6.41,D
17.11914,76.58401,305.83,1.27,1.12,2026-01-02,0355,T,51,6.1NRT,294.55,5.61,D
17.08134,76.63132,315.61,1.26,1.12,2026-01-02,0355,T,73,6.1NRT,294.73,15.14,D
17.09158,76.23399,305.27,1.34,1.15,2026-01-02,0355,T,48,6.1NRT,293.63,6.26,D
17.05733,76.42568,309.43,1.3,1.13,2026-01-02,0355,T,63,6.1NRT,294.32,9.72,D
16.74997,75.00704,304.31,1.6,1.25,2026-01-02,0357,T,45,6.1NRT,292.5,7.17,D
16.37719,77.70461,309.95,1.1,1.04,2026-01-02,0357,T,60,6.1NRT,295,7.23,D
16.55662,74.99969,307.54,1.6,1.24,2026-01-02,0357,T,60,6.1NRT,292.65,11.07,D
16.46872,75.7392,309.47,1.41,1.18,2026-01-02,0357,T,64,6.1NRT,294.43,9.57,D
16.4726,75.73302,309.37,1.41,1.18,2026-01-02,0357,T,63,6.1NRT,294.56,9.34,D
16.55502,74.9927,303.3,1.6,1.24,2026-01-02,0357,T,34,6.1NRT,292.55,6.67,D
16.42812,75.40476,312.15,1.49,1.2,2026-01-02,0357,T,69,6.1NRT,292.4,15.54,D
16.33336,75.21239,309.45,1.53,1.22,2026-01-02,0357,T,64,6.1NRT,292.68,13.1,D
16.33163,75.22631,305.28,1.53,1.22,2026-01-02,0357,T,50,6.1NRT,292.87,7.79,D
16.20949,76.18986,306.32,1.31,1.14,2026-01-02,0357,T,43,6.1NRT,294.14,5.23,D
15.17849,76.67022,311.69,1.2,1.09,2026-01-02,0357,T,66,6.1NRT,295.24,9.26,D
14.99917,76.99937,309.9,1.14,1.07,2026-01-02,0357,T,61,6.1NRT,295.14,7.86,D
14.84836,75.65779,307.88,1.36,1.16,2026-01-02,0357,T,55,6.1NRT,295.63,6.89,D
14.83818,75.65647,307.74,1.36,1.16,2026-01-02,0357,T,51,6.1NRT,295.6,6.56,D
13.08966,79.37619,309.94,1.01,1,2026-01-02,0357,T,63,6.1NRT,294.49,6.2,D
17.76211,-92.91369,307.02,1.16,1.07,2026-01-02,0317,T,70,6.1NRT,291.57,8.98,N
17.76079,-92.92428,309.49,1.16,1.07,2026-01-02,0317,T,77,6.1NRT,291.88,10.93,N
17.89724,-92.48399,302.02,1.22,1.1,2026-01-02,0317,T,46,6.1NRT,291.54,5.43,N
17.89588,-92.49522,306.5,1.22,1.1,2026-01-02,0317,T,68,6.1NRT,291.04,9.1,N
17.83861,-93.1119,331.95,1.13,1.06,2026-01-02,0317,T,100,6.1NRT,291.69,38.37,N
17.8373,-93.1223,337.8,1.13,1.06,2026-01-02,0317,T,100,6.1NRT,292.57,48.49,N
17.84792,-93.1132,321.95,1.13,1.06,2026-01-02,0317,T,100,6.1NRT,290.75,24.1,N
17.8466,-93.1236,341.21,1.13,1.06,2026-01-02,0317,T,100,6.1NRT,291.74,55.13,N
17.8926,-93.18922,322.91,1.13,1.06,2026-01-02,0317,T,100,6.1NRT,292.23,25.18,N
17.8913,-93.19958,310.93,1.12,1.06,2026-01-02,0317,T,81,6.1NRT,291.62,12.37,N
17.90317,-93.18019,354.11,1.13,1.06,2026-01-02,0317,T,100,6.1NRT,294.03,85.79,N
17.90187,-93.19054,329.72,1.13,1.06,2026-01-02,0317,T,100,6.1NRT,292.35,34.41,N
17.94668,-93.63489,317.23,1.08,1.04,2026-01-02,0317,T,95,6.1NRT,290.9,17.96,N
18.02914,-93.92262,300.89,1.06,1.03,2026-01-02,0317,T,35,6.1NRT,290.67,4.58,N
17.98526,-94.52621,305.94,1.02,1.01,2026-01-02,0317,T,66,6.1NRT,291.38,7.42,N
18.09579,-94.04646,310.32,1.05,1.02,2026-01-02,0317,T,80,6.1NRT,290.3,10.99,N
18.202,-94.00936,306.37,1.05,1.02,2026-01-02,0317,T,68,6.1NRT,290.76,8.03,N
18.41882,-93.18822,324.62,1.14,1.06,2026-01-02,0317,T,100,6.1NRT,293.43,26.36,N
18.51223,-96.13988,312.97,1.01,1.01,2026-01-02,0317,T,86,6.1NRT,290.93,12.56,N
18.51091,-96.14915,331.64,1.01,1.01,2026-01-02,0317,T,100,6.1NRT,292.23,32.21,N
19.29185,-92.16445,320.89,1.33,1.14,2026-01-02,0317,T,100,6.1NRT,295.29,24.44,N
19.37227,-92.00469,306.93,1.36,1.16,2026-01-02,0317,T,50,6.1NRT,295.25,8.38,N
19.39815,-92.04645,319.41,1.35,1.15,2026-01-02,0317,T,98,6.1NRT,295.49,23.39,N
19.44005,-92.03245,309.9,1.36,1.15,2026-01-02,0317,T,68,6.1NRT,295.51,11.61,N
19.0218,-98.618,317.95,1.24,1.11,2026-01-02,0317,T,96,6.1NRT,268.13,28.82,N
19.02013,-98.62874,317.27,1.24,1.11,2026-01-02,0317,T,95,6.1NRT,269.34,28.27,N
26.05489,-98.21636,307.9,1.02,1.01,2026-01-02,0319,T,73,6.1NRT,289.02,9.48,N
13.39451,-13.91075,307.68,1.02,1.01,2026-01-02,0412,A,72,6.1NRT,286.29,9.4,N
12.77854,-12.86778,300.39,1.11,1.05,2026-01-02,0414,A,27,6.1NRT,282.55,6.2,N
12.70946,-12.83505,305.81,1.12,1.05,2026-01-02,0414,A,66,6.1NRT,288.93,8.9,N
12.61175,-12.28507,310.65,1.19,1.09,2026-01-02,0414,A,81,6.1NRT,276.56,16.12,N
12.37314,-11.45749,302.31,1.35,1.15,2026-01-02,0414,A,15,6.1NRT,290.06,7.77,N
12.36448,-11.71809,301.22,1.3,1.13,2026-01-02,0414,A,38,6.1NRT,291.07,6.75,N
11.92651,-11.93888,301.44,1.28,1.12,2026-01-02,0414,A,41,6.1NRT,290.33,7.11,N
9.83333,-8.96944,301.17,2.3,1.47,2026-01-02,0414,A,35,6.1NRT,284.16,19.91,N
38.31603,57.62154,326.83,1.14,1.06,2026-01-02,0529,T,85,6.1NRT,286.42,31.68,D
32.24339,51.42942,301.35,2.19,1.43,2026-01-02,0529,T,46,6.1NRT,280.21,21.81,D
-21.60435,46.59116,318.76,1,1,2026-01-02,0544,T,74,6.1NRT,297.37,9.75,D
-23.17956,46.5897,314.83,1,1,2026-01-02,0544,T,44,6.1NRT,296.09,8.24,D
31.0285,47.27522,315.13,4.11,1.88,2026-01-02,0529,T,66,6.1NRT,281.08,126.25,D
30.15294,50.42035,305.99,2.42,1.5,2026-01-02,0531,T,63,6.1NRT,285.48,29.67,D
28.48986,49.71904,318.96,2.58,1.54,2026-01-02,0531,T,70,6.1NRT,291.43,66.78,D
28.49639,49.71262,327.37,2.58,1.54,2026-01-02,0531,T,80,6.1NRT,291.52,98.29,D
28.30599,49.58287,310.68,2.63,1.56,2026-01-02,0531,T,42,6.1NRT,291.84,37.25,D
28.29951,49.575,315.31,2.63,1.56,2026-01-02,0531,T,63,6.1NRT,291.93,55.32,D
27.15955,56.10355,304.68,1.04,1.02,2026-01-02,0531,T,56,6.1NRT,290.9,5.28,D
25.53352,53.15506,311.58,1.36,1.16,2026-01-02,0531,T,50,6.1NRT,294.5,14.32,D
24.50093,56.60007,307.83,1,1,2026-01-02,0531,T,60,6.1NRT,296.55,4.31,D
24.49957,56.60968,310,1,1,2026-01-02,0531,T,51,6.1NRT,295.86,5.53,D
23.87964,57.31245,312.99,1.01,1.01,2026-01-02,0531,T,52,6.1NRT,296.7,8.7,D
35.35078,139.8784,304.79,1.06,1.03,2026-01-02,0514,A,45,6.1NRT,285.76,8.26,D
35.34897,139.86722,305.31,1.06,1.03,2026-01-02,0514,A,46,6.1NRT,285.97,8.66,D
-5.71764,-45.03244,302.39,1.07,1.03,2026-01-02,0557,A,49,6.1NRT,287.39,5.13,N
-17.36409,-42.63013,310.25,1.33,1.14,2026-01-02,0559,A,80,6.1NRT,287.95,15.39,N
-6.56901,-51.09752,303.5,2.71,1.58,2026-01-02,0557,A,55,6.1NRT,287.74,22.91,N
-14.45011,-45.50004,302.05,1,1,2026-01-02,0559,A,46,6.1NRT,288.11,4.95,N
-14.49493,-52.55792,305.32,2.47,1.51,2026-01-02,0559,A,64,6.1NRT,283.17,24.58,N
-17.3657,-42.61796,304.36,1.33,1.14,2026-01-02,0559,A,60,6.1NRT,287.78,9.43,N
-17.37413,-42.63158,327.65,1.33,1.14,2026-01-02,0559,A,100,6.1NRT,285.31,39.79,N
-17.37575,-42.61942,334.67,1.33,1.14,2026-01-02,0559,A,100,6.1NRT,286.1,53.89,N
-19.47648,-42.54533,301.52,1.43,1.18,2026-01-02,0559,A,42,6.1NRT,289.68,6,N
-19.47817,-42.53196,301.86,1.44,1.19,2026-01-02,0559,A,45,6.1NRT,290.12,6.42,N
-19.69309,-42.69926,318.05,1.41,1.18,2026-01-02,0559,A,96,6.1NRT,288.78,25.89,N
-19.69505,-42.6844,308.98,1.41,1.18,2026-01-02,0559,A,76,6.1NRT,289.12,13.88,N
-20.23225,-40.23718,303.19,2.16,1.43,2026-01-02,0559,A,54,6.1NRT,282.04,18.47,N
0.35215,120.1631,311.45,1.81,1.32,2026-01-02,0644,A,60,6.1NRT,278.68,20.04,D
7.84779,125.11115,310.5,1.06,1.03,2026-01-02,0646,A,70,6.1NRT,287.45,7.2,D
17.65118,120.86084,315.24,1.01,1,2026-01-02,0648,A,74,6.1NRT,298.28,9.68,D
-2.01621,121.42206,313.52,1.58,1.24,2026-01-02,0644,A,72,6.1NRT,291.23,13.68,D
-1.34543,122.00394,305,1.4,1.17,2026-01-02,0644,A,56,6.1NRT,284.48,6.11,D
22.7596,115.00663,303.64,1.71,1.28,2026-01-02,0652,A,53,6.1NRT,288.08,12.21,D
24.09523,114.74075,302.71,1.68,1.27,2026-01-02,0652,A,51,6.1NRT,287.25,12.39,D
24.81429,117.5934,300.25,1.12,1.05,2026-01-02,0652,A,33,6.1NRT,285.74,6.34,D
24.67194,115.47574,300.13,1.46,1.19,2026-01-02,0652,A,29,6.1NRT,281.78,9.68,D
26.92261,120.02367,307.93,1.01,1.01,2026-01-02,0652,A,66,6.1NRT,284.64,10.28,D
26.92122,120.01385,331.99,1.01,1.01,2026-01-02,0652,A,88,6.1NRT,285.83,34.26,D
29.3287,116.70136,305.64,1.08,1.04,2026-01-02,0652,A,62,6.1NRT,282.87,10.19,D
29.32698,116.69066,301.04,1.08,1.04,2026-01-02,0652,A,44,6.1NRT,281.66,7.25,D
33.57127,119.31287,319.38,1.07,1.03,2026-01-02,0654,A,79,6.1NRT,279.78,22.58,D
33.80295,112.9995,301.54,1.39,1.17,2026-01-02,0654,A,39,6.1NRT,278,12.17,D
34.10225,112.71178,306.89,1.43,1.18,2026-01-02,0654,A,46,6.1NRT,276.68,16.96,D
-20.29524,134.24788,331.94,1.49,1.21,2026-01-02,0639,A,71,6.1NRT,309.47,21.64,D
-20.2976,134.23407,336.57,1.49,1.2,2026-01-02,0639,A,81,6.1NRT,310.26,33.66,D
-19.38112,135.17319,324.25,1.8,1.32,2026-01-02,0639,A,28,6.1NRT,298.2,22.05,D
-20.25592,120.78004,328.47,3.39,1.74,2026-01-02,0639,A,73,6.1NRT,301.64,48.82,D
-20.24058,120.77837,333.98,3.39,1.74,2026-01-02,0639,A,81,6.1NRT,302.62,90.6,D
-20.24368,120.74648,331.79,3.41,1.74,2026-01-02,0639,A,78,6.1NRT,302.16,71.51,D
-20.07829,120.87907,330.5,3.32,1.72,2026-01-02,0639,A,77,6.1NRT,304.39,80.13,D
-20.08098,120.8752,328.79,3.32,1.72,2026-01-02,0639,A,75,6.1NRT,304.05,65.77,D
-20.06886,120.84251,337.5,3.34,1.72,2026-01-02,0639,A,85,6.1NRT,303.55,133.93,D
-20.05056,120.87205,345.85,3.32,1.72,2026-01-02,0639,A,91,6.1NRT,303.25,216.16,D
-20.05362,120.84098,334.03,3.34,1.72,2026-01-02,0639,A,81,6.1NRT,302.98,109.43,D
-20.03538,120.87022,354.82,3.32,1.72,2026-01-02,0639,A,97,6.1NRT,301.78,330.28,D
-20.03839,120.83927,365.03,3.34,1.72,2026-01-02,0639,A,100,6.1NRT,301.59,493.9,D
-20.04141,120.80812,328.28,3.35,1.73,2026-01-02,0639,A,74,6.1NRT,297.8,74.61,D
-20.03087,120.92415,328.34,3.28,1.71,2026-01-02,0639,A,70,6.1NRT,303.34,61.23,D
-20.03728,120.86283,361.44,3.32,1.72,2026-01-02,0639,A,100,6.1NRT,302.61,426.38,D
-20.04052,120.83188,348.61,3.34,1.72,2026-01-02,0639,A,93,6.1NRT,301.47,259.32,D
36.97668,111.42703,307.14,1.48,1.2,2026-01-02,0654,A,0,6.1NRT,273.77,20.52,D
38.61542,115.80006,314.44,1,1,2026-01-02,0654,A,75,6.1NRT,276.74,16.91,D
39.81834,118.79119,306.85,1.18,1.08,2026-01-02,0654,A,64,6.1NRT,273.66,15.15,D
40.31578,113.76522,312.26,1.05,1.02,2026-01-02,0654,A,72,6.1NRT,274.82,16.7,D
40.37129,113.82355,301.78,1.04,1.02,2026-01-02,0654,A,49,6.1NRT,274.18,8.47,D
40.38511,113.79507,301.95,1.04,1.02,2026-01-02,0654,A,50,6.1NRT,274.69,8.75,D
10.43499,28.90766,314.93,1,1,2026-01-02,0716,T,50,6.1NRT,302.61,5.57,D
14.96588,36.57131,314.69,2.26,1.46,2026-01-02,0713,T,45,6.1NRT,303.83,13.61,D
9.88152,31.78378,315.68,1.24,1.11,2026-01-02,0716,T,63,6.1NRT,302.31,8.72,D
9.88527,31.34171,315.45,1.17,1.08,2026-01-02,0716,T,62,6.1NRT,300.22,9.93,D
9.91884,30.8618,320.28,1.11,1.05,2026-01-02,0716,T,71,6.1NRT,302.97,11.95,D
10.70536,25.0371,319.93,1.46,1.2,2026-01-02,0716,T,32,6.1NRT,300.46,16.68,D
10.69482,25.03575,319.41,1.46,1.2,2026-01-02,0716,T,26,6.1NRT,300.53,15.92,D
10.26213,27.8558,319.77,1.03,1.02,2026-01-02,0716,T,69,6.1NRT,303.24,9.26,D
9.78761,30.8198,315.48,1.11,1.05,2026-01-02,0716,T,45,6.1NRT,301.34,6.31,D
9.77838,30.81842,349.42,1.11,1.05,2026-01-02,0716,T,95,6.1NRT,302.99,61.62,D
9.77693,30.82825,317.65,1.11,1.05,2026-01-02,0716,T,58,6.1NRT,304.07,8.2,D
9.63137,31.31704,330.33,1.18,1.08,2026-01-02,0716,T,83,6.1NRT,301.88,26.13,D
9.89466,29.1437,314.64,1,1,2026-01-02,0716,T,58,6.1NRT,301.28,5.78,D
9.83658,29.15613,313.24,1,1,2026-01-02,0716,T,55,6.1NRT,301.69,4.92,D
9.68059,29.97905,311.95,1.04,1.02,2026-01-02,0716,T,44,6.1NRT,300.69,4.47,D
10.51374,23.43352,315.82,1.92,1.35,2026-01-02,0716,T,68,6.1NRT,300.19,19.11,D
10.5018,23.43205,313.69,1.92,1.35,2026-01-02,0716,T,59,6.1NRT,301.12,14.06,D
10.44007,23.09598,310.4,2.04,1.39,2026-01-02,0716,T,54,6.1NRT,298.09,13.14,D
9.65039,28.91787,358.25,1,1,2026-01-02,0716,T,99,6.1NRT,303.41,75.17,D
9.64159,28.91662,328.23,1,1,2026-01-02,0716,T,81,6.1NRT,300.16,20.54,D
10.10338,25.25617,314.45,1.39,1.17,2026-01-02,0716,T,62,6.1NRT,298.64,10.22,D
10.10173,25.26849,316.72,1.39,1.17,2026-01-02,0716,T,67,6.1NRT,298.59,13.4,D
9.07344,32.17134,322.7,1.35,1.15,2026-01-02,0716,T,79,6.1NRT,300.32,20.61,D
9.69402,27.8975,344.83,1.03,1.01,2026-01-02,0716,T,92,6.1NRT,303.11,45.05,D
9.69274,27.90659,325.85,1.02,1.01,2026-01-02,0716,T,78,6.1NRT,303.17,15.66,D
9.68511,27.89625,314.97,1.03,1.01,2026-01-02,0716,T,59,6.1NRT,303.33,4.84,D
10.25215,23.51892,310.73,1.87,1.34,2026-01-02,0716,T,43,6.1NRT,299.03,10.37,D
10.02227,25.17603,322.45,1.4,1.17,2026-01-02,0716,T,76,6.1NRT,298.67,22.53,D
10.24144,23.41508,314.4,1.91,1.35,2026-01-02,0716,T,65,6.1NRT,299.4,16.59,D
10.02805,24.8917,315.09,1.47,1.2,2026-01-02,0716,T,64,6.1NRT,298.81,12.01,D
10.02635,24.90472,312.09,1.46,1.2,2026-01-02,0716,T,48,6.1NRT,298.81,7.57,D
10.17261,23.67554,335.38,1.82,1.32,2026-01-02,0716,T,87,6.1NRT,299.6,72.18,D
10.17059,23.69165,319.09,1.81,1.32,2026-01-02,0716,T,72,6.1NRT,299.13,25.51,D
10.0175,24.89035,313.91,1.47,1.2,2026-01-02,0716,T,60,6.1NRT,298.15,10.06,D
9.58543,28.07876,321.35,1.02,1.01,2026-01-02,0716,T,72,6.1NRT,300.78,12.15,D
9.58416,28.08776,312.26,1.02,1.01,2026-01-02,0716,T,34,6.1NRT,300.54,4.1,D
9.0476,31.73741,312.88,1.26,1.12,2026-01-02,0716,T,67,6.1NRT,298.06,9.42,D
9.04589,31.74858,313.66,1.27,1.12,2026-01-02,0716,T,68,6.1NRT,298.12,10.43,D
10.16096,23.67415,349.45,1.82,1.32,2026-01-02,0716,T,95,6.1NRT,299.57,131.53,D
10.15896,23.69026,321.23,1.81,1.32,2026-01-02,0716,T,75,6.1NRT,298.64,29.91,D
10.07856,24.24047,310.63,1.64,1.26,2026-01-02,0716,T,50,6.1NRT,297.16,10.03,D
9.4931,28.53938,326.46,1,1,2026-01-02,0716,T,79,6.1NRT,302.68,16.3,D
10.07787,24.23429,311.64,1.64,1.26,2026-01-02,0716,T,54,6.1NRT,297.12,10.48,D
8.99069,31.76873,317.31,1.27,1.12,2026-01-02,0716,T,74,6.1NRT,297.58,14.69,D
10.1575,23.25871,317.93,1.96,1.37,2026-01-02,0716,T,71,6.1NRT,298.96,27.6,D
9.52288,26.81113,316.67,1.11,1.05,2026-01-02,0716,T,64,6.1NRT,302.16,8.57,D
8.77819,31.6217,370.08,1.25,1.11,2026-01-02,0716,T,100,6.1NRT,302.14,151.64,D
8.7765,31.63276,347.08,1.26,1.11,2026-01-02,0716,T,94,6.1NRT,299.39,67.32,D
8.76842,31.62023,408.58,1.25,1.11,2026-01-02,0716,T,100,6.1NRT,306.95,419.68,D
8.76672,31.63129,348.88,1.26,1.11,2026-01-02,0716,T,95,6.1NRT,298.99,71.89,D
8.76035,31.60772,324.69,1.25,1.11,2026-01-02,0716,T,79,6.1NRT,297.41,23.01,D
8.75865,31.61876,392.73,1.25,1.11,2026-01-02,0716,T,100,6.1NRT,300.98,288.05,D
8.7573,31.61224,351.22,1.25,1.11,2026-01-02,0716,T,96,6.1NRT,298.01,80.64,D
8.75566,31.62331,339.58,1.26,1.11,2026-01-02,0716,T,91,6.1NRT,297.75,49.28,D
10.33745,18.38234,316.35,4.82,2,2026-01-02,0716,T,71,6.1NRT,295.58,99.27,D
9.46309,25.53538,312.9,1.31,1.13,2026-01-02,0716,T,54,6.1NRT,300.32,6.94,D
9.3414,26.37355,324.08,1.16,1.07,2026-01-02,0716,T,76,6.1NRT,300.6,18.79,D
10.33775,18.37453,313.46,4.82,2,2026-01-02,0716,T,67,6.1NRT,295.39,75.69,D
10.33283,18.417,311.42,4.79,2,2026-01-02,0716,T,62,6.1NRT,295.57,62.16,D
9.62803,23.99495,313.46,1.68,1.28,2026-01-02,0716,T,60,6.1NRT,298.21,14.61,D
7.99087,34.29604,312.47,2.02,1.38,2026-01-02,0716,T,50,6.1NRT,292.72,19.35,D
7.98692,34.28882,312.55,2.02,1.38,2026-01-02,0716,T,42,6.1NRT,293.46,18.76,D
7.98422,34.30655,313.85,2.02,1.39,2026-01-02,0716,T,50,6.1NRT,293.53,21.11,D
9.40456,23.67665,312.65,1.77,1.3,2026-01-02,0716,T,37,6.1NRT,297.39,12.07,D
9.40495,23.6864,316.55,1.77,1.3,2026-01-02,0716,T,68,6.1NRT,298.54,20.73,D
9.38202,23.68328,327.44,1.77,1.3,2026-01-02,0716,T,81,6.1NRT,298.86,44.78,D
9.23323,24.81163,319.59,1.45,1.19,2026-01-02,0716,T,72,6.1NRT,299.46,19.25,D
9.30108,23.60105,317.62,1.79,1.31,2026-01-02,0716,T,70,6.1NRT,297.52,23.17,D
9.08921,24.67489,316.11,1.47,1.2,2026-01-02,0716,T,63,6.1NRT,299.18,12.73,D
9.08744,24.688,315.18,1.47,1.2,2026-01-02,0716,T,61,6.1NRT,298.34,11.97,D
9.07687,24.68673,314.34,1.47,1.2,2026-01-02,0716,T,45,6.1NRT,298.19,10.67,D
9.02238,24.69299,312.33,1.47,1.2,2026-01-02,0716,T,48,6.1NRT,298.04,9.58,D
9.02068,24.70604,316.55,1.46,1.2,2026-01-02,0716,T,67,6.1NRT,298.41,15.28,D
8.93826,25.33372,312.82,1.32,1.14,2026-01-02,0716,T,30,6.1NRT,298.18,7.61,D
9.16617,23.38328,313.64,1.85,1.33,2026-01-02,0716,T,36,6.1NRT,297.15,14.12,D
8.91812,25.33134,317.41,1.32,1.14,2026-01-02,0716,T,45,6.1NRT,299.02,12.76,D
8.91757,25.33657,315.83,1.32,1.14,2026-01-02,0716,T,57,6.1NRT,298.8,11.04,D
9.16863,23.39326,317.62,1.85,1.33,2026-01-02,0716,T,70,6.1NRT,297.71,22.01,D
9.16768,23.30952,309.24,1.87,1.34,2026-01-02,0716,T,37,6.1NRT,296.58,10.8,D
9.16542,23.32675,309.59,1.87,1.34,2026-01-02,0716,T,33,6.1NRT,297.28,10.64,D
9.1559,23.30793,328.5,1.87,1.34,2026-01-02,0716,T,82,6.1NRT,298.69,54.95,D
9.1473,23.37418,315.66,1.85,1.33,2026-01-02,0716,T,63,6.1NRT,297.62,18.61,D
8.93168,24.76668,319.66,1.45,1.19,2026-01-02,0716,T,48,6.1NRT,299.46,17.57,D
8.92287,24.75258,325.28,1.45,1.19,2026-01-02,0716,T,71,6.1NRT,300.72,28.19,D
8.83954,25.38556,313.62,1.31,1.14,2026-01-02,0716,T,60,6.1NRT,299.46,8.16,D
8.91405,24.73839,339.07,1.45,1.19,2026-01-02,0716,T,89,6.1NRT,297.87,59.36,D
8.91239,24.75123,354.82,1.45,1.19,2026-01-02,0716,T,97,6.1NRT,300.62,113.23,D
9.08112,23.33157,337.61,1.86,1.33,2026-01-02,0716,T,89,6.1NRT,296.93,84.04,D
9.07904,23.34833,364.71,1.86,1.33,2026-01-02,0716,T,100,6.1NRT,298.65,230.95,D
8.90493,24.75706,317.82,1.45,1.19,2026-01-02,0716,T,70,6.1NRT,298.93,15.75,D
9.08357,23.3425,369.45,1.86,1.33,2026-01-02,0716,T,100,6.1NRT,299.91,269.8,D
9.08131,23.35963,328.37,1.85,1.33,2026-01-02,0716,T,82,6.1NRT,296.46,52.53,D
8.82661,24.78586,312.28,1.44,1.19,2026-01-02,0716,T,58,6.1NRT,298.92,8.85,D
8.88309,24.26625,313.01,1.57,1.23,2026-01-02,0716,T,61,6.1NRT,297.4,12.73,D
8.92118,23.70141,319.9,1.73,1.29,2026-01-02,0716,T,74,6.1NRT,296.77,28.03,D
8.91919,23.71659,328.81,1.73,1.29,2026-01-02,0716,T,83,6.1NRT,298.2,49.61,D
8.40806,27.33588,314.44,1.04,1.02,2026-01-02,0716,T,58,6.1NRT,299.49,6.46,D
8.89125,23.57312,316.53,1.77,1.3,2026-01-02,0716,T,63,6.1NRT,296.84,21.19,D
8.15117,29.01158,319.35,1.01,1,2026-01-02,0716,T,72,6.1NRT,301.14,8.65,D
8.14988,29.02047,352.69,1.01,1,2026-01-02,0716,T,96,6.1NRT,302.72,60.67,D
8.14859,29.02936,321.25,1.01,1,2026-01-02,0716,T,74,6.1NRT,301.01,10.26,D
8.43692,26.92952,335.13,1.08,1.04,2026-01-02,0716,T,86,6.1NRT,301.23,31.78,D
8.43561,26.93904,323.57,1.08,1.04,2026-01-02,0716,T,76,6.1NRT,300.87,15.82,D
8.87074,23.56471,309.13,1.77,1.3,2026-01-02,0716,T,33,6.1NRT,295.9,9.92,D
8.26951,27.85637,323.2,1.01,1.01,2026-01-02,0716,T,75,6.1NRT,301.2,12.98,D
8.7936,23.71067,309.76,1.72,1.29,2026-01-02,0716,T,53,6.1NRT,295.85,11.5,D
8.77188,23.35073,323.77,1.83,1.33,2026-01-02,0716,T,79,6.1NRT,297.05,39.01,D
8.53042,25.17657,309.25,1.34,1.15,2026-01-02,0716,T,42,6.1NRT,297.49,6.03,D
8.52689,24.09587,312.4,1.6,1.24,2026-01-02,0716,T,62,6.1NRT,297.76,12.62,D
7.62439,30.40274,313.37,1.12,1.05,2026-01-02,0716,T,63,6.1NRT,294.78,10.28,D
8.28121,25.72983,318.96,1.23,1.1,2026-01-02,0716,T,72,6.1NRT,299.63,14.95,D
8.00857,27.68217,333.13,1.02,1.01,2026-01-02,0716,T,85,6.1NRT,299.54,26.75,D
8.00729,27.69115,328.36,1.02,1.01,2026-01-02,0716,T,81,6.1NRT,299.95,20.23,D
8.49239,24.08478,319.14,1.6,1.24,2026-01-02,0716,T,74,6.1NRT,298.09,21.94,D
7.99969,27.68093,327.1,1.02,1.01,2026-01-02,0716,T,80,6.1NRT,299.9,19.12,D
7.99841,27.68993,326.91,1.02,1.01,2026-01-02,0716,T,80,6.1NRT,300.25,18.71,D
7.64446,30.13844,309.68,1.09,1.04,2026-01-02,0716,T,45,6.1NRT,297.13,5.32,D
8.42767,24.49125,310.52,1.49,1.2,2026-01-02,0716,T,55,6.1NRT,295.53,9.54,D
8.28872,25.52894,328.32,1.26,1.12,2026-01-02,0716,T,82,6.1NRT,299.79,29.38,D
8.5394,23.54958,312.05,1.76,1.3,2026-01-02,0716,T,61,6.1NRT,296.19,14.81,D
8.11411,26.73367,315.18,1.09,1.04,2026-01-02,0716,T,63,6.1NRT,298.86,8.35,D
8.30093,25.28792,311.26,1.31,1.13,2026-01-02,0716,T,45,6.1NRT,298.2,7.74,D
8.28107,25.43663,312.78,1.28,1.12,2026-01-02,0716,T,60,6.1NRT,299.13,7.61,D
8.25179,25.58068,320.83,1.25,1.11,2026-01-02,0716,T,74,6.1NRT,299.33,16.85,D
8.24199,25.57942,316.19,1.25,1.11,2026-01-02,0716,T,56,6.1NRT,298.99,10.87,D
8.04496,26.83533,342.41,1.08,1.04,2026-01-02,0716,T,91,6.1NRT,298.87,47.22,D
8.29288,24.9684,331.95,1.37,1.16,2026-01-02,0716,T,85,6.1NRT,299.24,40.67,D
8.56259,22.84203,310.4,2,1.38,2026-01-02,0716,T,59,6.1NRT,297.05,13.86,D
8.46328,23.5178,311.66,1.76,1.3,2026-01-02,0716,T,61,6.1NRT,296.42,14.06,D
8.63857,21.93298,312.43,2.37,1.49,2026-01-02,0716,T,65,6.1NRT,297.89,24.25,D
8.36255,24.11932,319.76,1.58,1.24,2026-01-02,0716,T,30,6.1NRT,297.09,21.65,D
8.35164,24.11795,322.33,1.58,1.24,2026-01-02,0716,T,52,6.1NRT,296.97,27.12,D
7.86688,27.71137,319.26,1.02,1.01,2026-01-02,0716,T,71,6.1NRT,300.06,10.35,D
8.5107,22.76325,313.31,2.02,1.39,2026-01-02,0716,T,66,6.1NRT,297.27,20.17,D
7.85801,27.71014,313.65,1.02,1.01,2026-01-02,0716,T,35,6.1NRT,299.57,5.02,D
